Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Hourly Observation Table for April 1 2023 to April 30 2023
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Hour,Avg Sol Rad,Avg Sol Rad Flag
Fargo,46.90027,-96.83234,902,2023,04,03,1100,15.176,
Fargo,46.90027,-96.83234,902,2023,04,03,1200,25.847,
Fargo,46.90027,-96.83234,902,2023,04,03,1300,26.974,
Fargo,46.90027,-96.83234,902,2023,04,03,1400,24.919,
Fargo,46.90027,-96.83234,902,2023,04,03,1500,27.060,
Fargo,46.90027,-96.83234,902,2023,04,03,1600,21.118,
Fargo,46.90027,-96.83234,902,2023,04,03,1700,14.411,
Fargo,46.90027,-96.83234,902,2023,04,03,1800,6.736,
Fargo,46.90027,-96.83234,902,2023,04,03,1900,1.187,
Fargo,46.90027,-96.83234,902,2023,04,03,2000,0.000,
Fargo,46.90027,-96.83234,902,2023,04,03,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,03,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,03,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,03,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,600,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,700,1.596,
Fargo,46.90027,-96.83234,902,2023,04,04,800,6.029,
Fargo,46.90027,-96.83234,902,2023,04,04,900,11.978,
Fargo,46.90027,-96.83234,902,2023,04,04,1000,15.555,
Fargo,46.90027,-96.83234,902,2023,04,04,1100,15.495,
Fargo,46.90027,-96.83234,902,2023,04,04,1200,13.293,
Fargo,46.90027,-96.83234,902,2023,04,04,1300,18.194,
Fargo,46.90027,-96.83234,902,2023,04,04,1400,22.820,
Fargo,46.90027,-96.83234,902,2023,04,04,1500,14.299,
Fargo,46.90027,-96.83234,902,2023,04,04,1600,12.468,
Fargo,46.90027,-96.83234,902,2023,04,04,1700,6.442,
Fargo,46.90027,-96.83234,902,2023,04,04,1800,4.101,
Fargo,46.90027,-96.83234,902,2023,04,04,1900,0.678,
Fargo,46.90027,-96.83234,902,2023,04,04,2000,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,04,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,05,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,05,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,05,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,05,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,05,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,05,600,0.000,
Fargo,46.90027,-96.83234,902,2023,04,05,700,1.875,
Fargo,46.90027,-96.83234,902,2023,04,05,800,9.708,
Fargo,46.90027,-96.83234,902,2023,04,05,900,19.020,
Fargo,46.90027,-96.83234,902,2023,04,05,1000,42.038,
Fargo,46.90027,-96.83234,902,2023,04,05,1100,50.981,
Fargo,46.90027,-96.83234,902,2023,04,05,1200,65.701,
Fargo,46.90027,-96.83234,902,2023,04,05,1300,65.374,
Fargo,46.90027,-96.83234,902,2023,04,05,1400,64.239,
Fargo,46.90027,-96.83234,902,2023,04,05,1500,61.729,
Fargo,46.90027,-96.83234,902,2023,04,05,1600,40.301,
Fargo,46.90027,-96.83234,902,2023,04,05,1700,26.939,
Fargo,46.90027,-96.83234,902,2023,04,05,1800,16.423,
Fargo,46.90027,-96.83234,902,2023,04,05,1900,2.280,
Fargo,46.90027,-96.83234,902,2023,04,05,2000,0.007,
Fargo,46.90027,-96.83234,902,2023,04,05,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,05,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,05,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,05,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,06,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,06,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,06,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,06,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,06,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,06,600,0.011,
Fargo,46.90027,-96.83234,902,2023,04,06,700,5.094,
Fargo,46.90027,-96.83234,902,2023,04,06,800,20.310,
Fargo,46.90027,-96.83234,902,2023,04,06,900,36.509,
Fargo,46.90027,-96.83234,902,2023,04,06,1000,50.198,
Fargo,46.90027,-96.83234,902,2023,04,06,1100,61.978,
Fargo,46.90027,-96.83234,902,2023,04,06,1200,69.648,
Fargo,46.90027,-96.83234,902,2023,04,06,1300,71.024,
Fargo,46.90027,-96.83234,902,2023,04,06,1400,68.736,
Fargo,46.90027,-96.83234,902,2023,04,06,1500,61.497,
Fargo,46.90027,-96.83234,902,2023,04,06,1600,50.267,
Fargo,46.90027,-96.83234,902,2023,04,06,1700,36.174,
Fargo,46.90027,-96.83234,902,2023,04,06,1800,21.161,
Fargo,46.90027,-96.83234,902,2023,04,06,1900,6.887,
Fargo,46.90027,-96.83234,902,2023,04,06,2000,0.013,
Fargo,46.90027,-96.83234,902,2023,04,06,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,06,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,06,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,06,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,07,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,07,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,07,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,07,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,07,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,07,600,0.001,
Fargo,46.90027,-96.83234,902,2023,04,07,700,2.184,
Fargo,46.90027,-96.83234,902,2023,04,07,800,10.404,
Fargo,46.90027,-96.83234,902,2023,04,07,900,18.427,
Fargo,46.90027,-96.83234,902,2023,04,07,1000,30.688,
Fargo,46.90027,-96.83234,902,2023,04,07,1100,50.843,
Fargo,46.90027,-96.83234,902,2023,04,07,1200,62.812,
Fargo,46.90027,-96.83234,902,2023,04,07,1300,72.485,
Fargo,46.90027,-96.83234,902,2023,04,07,1400,75.151,
Fargo,46.90027,-96.83234,902,2023,04,07,1500,63.431,
Fargo,46.90027,-96.83234,902,2023,04,07,1600,46.948,
Fargo,46.90027,-96.83234,902,2023,04,07,1700,36.217,
Fargo,46.90027,-96.83234,902,2023,04,07,1800,20.998,
Fargo,46.90027,-96.83234,902,2023,04,07,1900,6.779,
Fargo,46.90027,-96.83234,902,2023,04,07,2000,0.031,
Fargo,46.90027,-96.83234,902,2023,04,07,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,07,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,07,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,07,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,08,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,08,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,08,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,08,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,08,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,08,600,0.043,
Fargo,46.90027,-96.83234,902,2023,04,08,700,8.255,
Fargo,46.90027,-96.83234,902,2023,04,08,800,23.293,
Fargo,46.90027,-96.83234,902,2023,04,08,900,38.255,
Fargo,46.90027,-96.83234,902,2023,04,08,1000,52.030,
Fargo,46.90027,-96.83234,902,2023,04,08,1100,62.709,
Fargo,46.90027,-96.83234,902,2023,04,08,1200,69.476,
Fargo,46.90027,-96.83234,902,2023,04,08,1300,70.594,
Fargo,46.90027,-96.83234,902,2023,04,08,1400,64.747,
Fargo,46.90027,-96.83234,902,2023,04,08,1500,61.239,
Fargo,46.90027,-96.83234,902,2023,04,08,1600,45.796,
Fargo,46.90027,-96.83234,902,2023,04,08,1700,33.018,
Fargo,46.90027,-96.83234,902,2023,04,08,1800,13.964,
Fargo,46.90027,-96.83234,902,2023,04,08,1900,6.415,
Fargo,46.90027,-96.83234,902,2023,04,08,2000,0.059,
Fargo,46.90027,-96.83234,902,2023,04,08,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,08,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,08,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,08,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,09,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,09,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,09,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,09,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,09,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,09,600,0.025,
Fargo,46.90027,-96.83234,902,2023,04,09,700,2.523,
Fargo,46.90027,-96.83234,902,2023,04,09,800,18.435,
Fargo,46.90027,-96.83234,902,2023,04,09,900,36.913,
Fargo,46.90027,-96.83234,902,2023,04,09,1000,50.680,
Fargo,46.90027,-96.83234,902,2023,04,09,1100,61.488,
Fargo,46.90027,-96.83234,902,2023,04,09,1200,68.874,
Fargo,46.90027,-96.83234,902,2023,04,09,1300,70.508,
Fargo,46.90027,-96.83234,902,2023,04,09,1400,64.540,
Fargo,46.90027,-96.83234,902,2023,04,09,1500,61.196,
Fargo,46.90027,-96.83234,902,2023,04,09,1600,46.484,
Fargo,46.90027,-96.83234,902,2023,04,09,1700,34.360,
Fargo,46.90027,-96.83234,902,2023,04,09,1800,16.733,
Fargo,46.90027,-96.83234,902,2023,04,09,1900,5.848,
Fargo,46.90027,-96.83234,902,2023,04,09,2000,0.048,
Fargo,46.90027,-96.83234,902,2023,04,09,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,09,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,09,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,09,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,10,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,10,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,10,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,10,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,10,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,10,600,0.183,
Fargo,46.90027,-96.83234,902,2023,04,10,700,8.573,
Fargo,46.90027,-96.83234,902,2023,04,10,800,20.860,
Fargo,46.90027,-96.83234,902,2023,04,10,900,38.564,
Fargo,46.90027,-96.83234,902,2023,04,10,1000,52.055,
Fargo,46.90027,-96.83234,902,2023,04,10,1100,61.952,
Fargo,46.90027,-96.83234,902,2023,04,10,1200,68.711,
Fargo,46.90027,-96.83234,902,2023,04,10,1300,70.852,
Fargo,46.90027,-96.83234,902,2023,04,10,1400,68.659,
Fargo,46.90027,-96.83234,902,2023,04,10,1500,61.686,
Fargo,46.90027,-96.83234,902,2023,04,10,1600,49.304,
Fargo,46.90027,-96.83234,902,2023,04,10,1700,32.726,
Fargo,46.90027,-96.83234,902,2023,04,10,1800,15.856,
Fargo,46.90027,-96.83234,902,2023,04,10,1900,3.559,
Fargo,46.90027,-96.83234,902,2023,04,10,2000,0.013,
Fargo,46.90027,-96.83234,902,2023,04,10,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,10,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,10,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,10,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,11,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,11,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,11,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,11,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,11,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,11,600,0.154,
Fargo,46.90027,-96.83234,902,2023,04,11,700,9.596,
Fargo,46.90027,-96.83234,902,2023,04,11,800,22.889,
Fargo,46.90027,-96.83234,902,2023,04,11,900,36.819,
Fargo,46.90027,-96.83234,902,2023,04,11,1000,50.766,
Fargo,46.90027,-96.83234,902,2023,04,11,1100,61.032,
Fargo,46.90027,-96.83234,902,2023,04,11,1200,67.498,
Fargo,46.90027,-96.83234,902,2023,04,11,1300,69.648,
Fargo,46.90027,-96.83234,902,2023,04,11,1400,67.395,
Fargo,46.90027,-96.83234,902,2023,04,11,1500,60.671,
Fargo,46.90027,-96.83234,902,2023,04,11,1600,49.914,
Fargo,46.90027,-96.83234,902,2023,04,11,1700,36.286,
Fargo,46.90027,-96.83234,902,2023,04,11,1800,21.625,
Fargo,46.90027,-96.83234,902,2023,04,11,1900,7.764,
Fargo,46.90027,-96.83234,902,2023,04,11,2000,0.109,
Fargo,46.90027,-96.83234,902,2023,04,11,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,11,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,11,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,11,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,12,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,12,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,12,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,12,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,12,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,12,600,0.200,
Fargo,46.90027,-96.83234,902,2023,04,12,700,9.114,
Fargo,46.90027,-96.83234,902,2023,04,12,800,23.242,
Fargo,46.90027,-96.83234,902,2023,04,12,900,37.490,
Fargo,46.90027,-96.83234,902,2023,04,12,1000,50.645,
Fargo,46.90027,-96.83234,902,2023,04,12,1100,60.705,
Fargo,46.90027,-96.83234,902,2023,04,12,1200,66.871,
Fargo,46.90027,-96.83234,902,2023,04,12,1300,69.046,
Fargo,46.90027,-96.83234,902,2023,04,12,1400,66.896,
Fargo,46.90027,-96.83234,902,2023,04,12,1500,60.035,
Fargo,46.90027,-96.83234,902,2023,04,12,1600,49.338,
Fargo,46.90027,-96.83234,902,2023,04,12,1700,36.045,
Fargo,46.90027,-96.83234,902,2023,04,12,1800,19.390,
Fargo,46.90027,-96.83234,902,2023,04,12,1900,4.897,
Fargo,46.90027,-96.83234,902,2023,04,12,2000,0.087,
Fargo,46.90027,-96.83234,902,2023,04,12,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,12,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,12,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,12,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,13,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,13,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,13,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,13,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,13,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,13,600,0.100,
Fargo,46.90027,-96.83234,902,2023,04,13,700,3.892,
Fargo,46.90027,-96.83234,902,2023,04,13,800,10.138,
Fargo,46.90027,-96.83234,902,2023,04,13,900,21.832,
Fargo,46.90027,-96.83234,902,2023,04,13,1000,37.730,
Fargo,46.90027,-96.83234,902,2023,04,13,1100,32.339,
Fargo,46.90027,-96.83234,902,2023,04,13,1200,46.776,
Fargo,46.90027,-96.83234,902,2023,04,13,1300,38.126,
Fargo,46.90027,-96.83234,902,2023,04,13,1400,55.529,
Fargo,46.90027,-96.83234,902,2023,04,13,1500,51.694,
Fargo,46.90027,-96.83234,902,2023,04,13,1600,42.683,
Fargo,46.90027,-96.83234,902,2023,04,13,1700,29.880,
Fargo,46.90027,-96.83234,902,2023,04,13,1800,12.872,
Fargo,46.90027,-96.83234,902,2023,04,13,1900,3.283,
Fargo,46.90027,-96.83234,902,2023,04,13,2000,0.024,
Fargo,46.90027,-96.83234,902,2023,04,13,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,13,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,13,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,13,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,14,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,14,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,14,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,14,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,14,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,14,600,0.120,
Fargo,46.90027,-96.83234,902,2023,04,14,700,1.485,
Fargo,46.90027,-96.83234,902,2023,04,14,800,12.795,
Fargo,46.90027,-96.83234,902,2023,04,14,900,24.428,
Fargo,46.90027,-96.83234,902,2023,04,14,1000,26.544,
Fargo,46.90027,-96.83234,902,2023,04,14,1100,31.746,
Fargo,46.90027,-96.83234,902,2023,04,14,1200,27.593,
Fargo,46.90027,-96.83234,902,2023,04,14,1300,28.031,
Fargo,46.90027,-96.83234,902,2023,04,14,1400,36.097,
Fargo,46.90027,-96.83234,902,2023,04,14,1500,34.274,
Fargo,46.90027,-96.83234,902,2023,04,14,1600,27.937,
Fargo,46.90027,-96.83234,902,2023,04,14,1700,20.980,
Fargo,46.90027,-96.83234,902,2023,04,14,1800,9.175,
Fargo,46.90027,-96.83234,902,2023,04,14,1900,2.303,
Fargo,46.90027,-96.83234,902,2023,04,14,2000,0.003,
Fargo,46.90027,-96.83234,902,2023,04,14,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,14,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,14,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,14,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,15,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,15,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,15,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,15,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,15,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,15,600,0.000,
Fargo,46.90027,-96.83234,902,2023,04,15,700,0.685,
Fargo,46.90027,-96.83234,902,2023,04,15,800,2.420,
Fargo,46.90027,-96.83234,902,2023,04,15,900,3.195,
Fargo,46.90027,-96.83234,902,2023,04,15,1000,9.321,
Fargo,46.90027,-96.83234,902,2023,04,15,1100,12.958,
Fargo,46.90027,-96.83234,902,2023,04,15,1200,20.224,
Fargo,46.90027,-96.83234,902,2023,04,15,1300,20.869,
Fargo,46.90027,-96.83234,902,2023,04,15,1400,15.804,
Fargo,46.90027,-96.83234,902,2023,04,15,1500,10.542,
Fargo,46.90027,-96.83234,902,2023,04,15,1600,8.048,
Fargo,46.90027,-96.83234,902,2023,04,15,1700,9.673,
Fargo,46.90027,-96.83234,902,2023,04,15,1800,6.306,
Fargo,46.90027,-96.83234,902,2023,04,15,1900,2.359,
Fargo,46.90027,-96.83234,902,2023,04,15,2000,0.036,
Fargo,46.90027,-96.83234,902,2023,04,15,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,15,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,15,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,15,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,16,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,16,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,16,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,16,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,16,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,16,600,0.019,
Fargo,46.90027,-96.83234,902,2023,04,16,700,2.022,
Fargo,46.90027,-96.83234,902,2023,04,16,800,8.564,
Fargo,46.90027,-96.83234,902,2023,04,16,900,17.102,
Fargo,46.90027,-96.83234,902,2023,04,16,1000,34.016,
Fargo,46.90027,-96.83234,902,2023,04,16,1100,52.279,
Fargo,46.90027,-96.83234,902,2023,04,16,1200,67.472,
Fargo,46.90027,-96.83234,902,2023,04,16,1300,71.110,
Fargo,46.90027,-96.83234,902,2023,04,16,1400,68.659,
Fargo,46.90027,-96.83234,902,2023,04,16,1500,61.471,
Fargo,46.90027,-96.83234,902,2023,04,16,1600,50.542,
Fargo,46.90027,-96.83234,902,2023,04,16,1700,37.223,
Fargo,46.90027,-96.83234,902,2023,04,16,1800,23.018,
Fargo,46.90027,-96.83234,902,2023,04,16,1900,9.321,
Fargo,46.90027,-96.83234,902,2023,04,16,2000,0.340,
Fargo,46.90027,-96.83234,902,2023,04,16,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,16,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,16,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,16,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,17,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,17,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,17,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,17,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,17,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,17,600,0.681,
Fargo,46.90027,-96.83234,902,2023,04,17,700,11.041,
Fargo,46.90027,-96.83234,902,2023,04,17,800,25.391,
Fargo,46.90027,-96.83234,902,2023,04,17,900,39.888,
Fargo,46.90027,-96.83234,902,2023,04,17,1000,52.683,
Fargo,46.90027,-96.83234,902,2023,04,17,1100,62.761,
Fargo,46.90027,-96.83234,902,2023,04,17,1200,69.046,
Fargo,46.90027,-96.83234,902,2023,04,17,1300,70.938,
Fargo,46.90027,-96.83234,902,2023,04,17,1400,68.779,
Fargo,46.90027,-96.83234,902,2023,04,17,1500,61.754,
Fargo,46.90027,-96.83234,902,2023,04,17,1600,50.809,
Fargo,46.90027,-96.83234,902,2023,04,17,1700,37.447,
Fargo,46.90027,-96.83234,902,2023,04,17,1800,22.898,
Fargo,46.90027,-96.83234,902,2023,04,17,1900,8.573,
Fargo,46.90027,-96.83234,902,2023,04,17,2000,0.107,
Fargo,46.90027,-96.83234,902,2023,04,17,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,17,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,17,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,17,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,18,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,18,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,18,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,18,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,18,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,18,600,0.788,
Fargo,46.90027,-96.83234,902,2023,04,18,700,9.931,
Fargo,46.90027,-96.83234,902,2023,04,18,800,25.013,
Fargo,46.90027,-96.83234,902,2023,04,18,900,38.289,
Fargo,46.90027,-96.83234,902,2023,04,18,1000,39.588,
Fargo,46.90027,-96.83234,902,2023,04,18,1100,61.135,
