Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Hourly Observation Table for March 1 2025 to March 28 2025
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Hour,Avg Sol Rad,Avg Sol Rad Flag
Fargo,46.90027,-96.83234,902,2025,03,04,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,700,0.059,
Fargo,46.90027,-96.83234,902,2025,03,05,800,5.330,
Fargo,46.90027,-96.83234,902,2025,03,05,900,20.164,
Fargo,46.90027,-96.83234,902,2025,03,05,1000,34.127,
Fargo,46.90027,-96.83234,902,2025,03,05,1100,45.581,
Fargo,46.90027,-96.83234,902,2025,03,05,1200,53.130,
Fargo,46.90027,-96.83234,902,2025,03,05,1300,55.478,
Fargo,46.90027,-96.83234,902,2025,03,05,1400,53.423,
Fargo,46.90027,-96.83234,902,2025,03,05,1500,46.776,
Fargo,46.90027,-96.83234,902,2025,03,05,1600,28.461,
Fargo,46.90027,-96.83234,902,2025,03,05,1700,16.105,
Fargo,46.90027,-96.83234,902,2025,03,05,1800,8.298,
Fargo,46.90027,-96.83234,902,2025,03,05,1900,0.497,
Fargo,46.90027,-96.83234,902,2025,03,05,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,05,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,700,0.076,
Fargo,46.90027,-96.83234,902,2025,03,06,800,1.482,
Fargo,46.90027,-96.83234,902,2025,03,06,900,7.653,
Fargo,46.90027,-96.83234,902,2025,03,06,1000,34.351,
Fargo,46.90027,-96.83234,902,2025,03,06,1100,46.122,
Fargo,46.90027,-96.83234,902,2025,03,06,1200,53.766,
Fargo,46.90027,-96.83234,902,2025,03,06,1300,56.277,
Fargo,46.90027,-96.83234,902,2025,03,06,1400,54.334,
Fargo,46.90027,-96.83234,902,2025,03,06,1500,47.283,
Fargo,46.90027,-96.83234,902,2025,03,06,1600,36.303,
Fargo,46.90027,-96.83234,902,2025,03,06,1700,22.640,
Fargo,46.90027,-96.83234,902,2025,03,06,1800,7.292,
Fargo,46.90027,-96.83234,902,2025,03,06,1900,0.403,
Fargo,46.90027,-96.83234,902,2025,03,06,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,06,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,700,0.146,
Fargo,46.90027,-96.83234,902,2025,03,07,800,7.077,
Fargo,46.90027,-96.83234,902,2025,03,07,900,20.636,
Fargo,46.90027,-96.83234,902,2025,03,07,1000,23.672,
Fargo,46.90027,-96.83234,902,2025,03,07,1100,25.847,
Fargo,46.90027,-96.83234,902,2025,03,07,1200,37.197,
Fargo,46.90027,-96.83234,902,2025,03,07,1300,39.871,
Fargo,46.90027,-96.83234,902,2025,03,07,1400,33.689,
Fargo,46.90027,-96.83234,902,2025,03,07,1500,16.148,
Fargo,46.90027,-96.83234,902,2025,03,07,1600,20.748,
Fargo,46.90027,-96.83234,902,2025,03,07,1700,7.885,
Fargo,46.90027,-96.83234,902,2025,03,07,1800,6.630,
Fargo,46.90027,-96.83234,902,2025,03,07,1900,0.538,
Fargo,46.90027,-96.83234,902,2025,03,07,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,07,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,700,0.166,
Fargo,46.90027,-96.83234,902,2025,03,08,800,4.336,
Fargo,46.90027,-96.83234,902,2025,03,08,900,18.917,
Fargo,46.90027,-96.83234,902,2025,03,08,1000,33.147,
Fargo,46.90027,-96.83234,902,2025,03,08,1100,45.177,
Fargo,46.90027,-96.83234,902,2025,03,08,1200,53.027,
Fargo,46.90027,-96.83234,902,2025,03,08,1300,55.460,
Fargo,46.90027,-96.83234,902,2025,03,08,1400,53.577,
Fargo,46.90027,-96.83234,902,2025,03,08,1500,46.587,
Fargo,46.90027,-96.83234,902,2025,03,08,1600,35.735,
Fargo,46.90027,-96.83234,902,2025,03,08,1700,22.322,
Fargo,46.90027,-96.83234,902,2025,03,08,1800,8.899,
Fargo,46.90027,-96.83234,902,2025,03,08,1900,0.753,
Fargo,46.90027,-96.83234,902,2025,03,08,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,08,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,700,0.142,
Fargo,46.90027,-96.83234,902,2025,03,09,800,5.394,
Fargo,46.90027,-96.83234,902,2025,03,09,900,17.154,
Fargo,46.90027,-96.83234,902,2025,03,09,1000,32.967,
Fargo,46.90027,-96.83234,902,2025,03,09,1100,44.360,
Fargo,46.90027,-96.83234,902,2025,03,09,1200,49.631,
Fargo,46.90027,-96.83234,902,2025,03,09,1300,53.491,
Fargo,46.90027,-96.83234,902,2025,03,09,1400,46.449,
Fargo,46.90027,-96.83234,902,2025,03,09,1500,42.606,
Fargo,46.90027,-96.83234,902,2025,03,09,1600,29.777,
Fargo,46.90027,-96.83234,902,2025,03,09,1700,20.396,
Fargo,46.90027,-96.83234,902,2025,03,09,1800,5.414,
Fargo,46.90027,-96.83234,902,2025,03,09,1900,0.445,
Fargo,46.90027,-96.83234,902,2025,03,09,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,09,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,700,0.142,
Fargo,46.90027,-96.83234,902,2025,03,10,800,6.587,
Fargo,46.90027,-96.83234,902,2025,03,10,900,20.361,
Fargo,46.90027,-96.83234,902,2025,03,10,1000,34.042,
Fargo,46.90027,-96.83234,902,2025,03,10,1100,45.073,
Fargo,46.90027,-96.83234,902,2025,03,10,1200,53.698,
Fargo,46.90027,-96.83234,902,2025,03,10,1300,48.573,
Fargo,46.90027,-96.83234,902,2025,03,10,1400,47.335,
Fargo,46.90027,-96.83234,902,2025,03,10,1500,44.403,
Fargo,46.90027,-96.83234,902,2025,03,10,1600,33.844,
Fargo,46.90027,-96.83234,902,2025,03,10,1700,15.881,
Fargo,46.90027,-96.83234,902,2025,03,10,1800,2.517,
Fargo,46.90027,-96.83234,902,2025,03,10,1900,0.731,
Fargo,46.90027,-96.83234,902,2025,03,10,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,10,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,700,0.336,
Fargo,46.90027,-96.83234,902,2025,03,11,800,8.332,
Fargo,46.90027,-96.83234,902,2025,03,11,900,22.588,
Fargo,46.90027,-96.83234,902,2025,03,11,1000,31.634,
Fargo,46.90027,-96.83234,902,2025,03,11,1100,46.466,
Fargo,46.90027,-96.83234,902,2025,03,11,1200,51.350,
Fargo,46.90027,-96.83234,902,2025,03,11,1300,51.084,
Fargo,46.90027,-96.83234,902,2025,03,11,1400,52.064,
Fargo,46.90027,-96.83234,902,2025,03,11,1500,26.974,
Fargo,46.90027,-96.83234,902,2025,03,11,1600,12.219,
Fargo,46.90027,-96.83234,902,2025,03,11,1700,6.542,
Fargo,46.90027,-96.83234,902,2025,03,11,1800,2.816,
Fargo,46.90027,-96.83234,902,2025,03,11,1900,0.305,
Fargo,46.90027,-96.83234,902,2025,03,11,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,11,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,700,0.305,
Fargo,46.90027,-96.83234,902,2025,03,12,800,7.120,
Fargo,46.90027,-96.83234,902,2025,03,12,900,16.733,
Fargo,46.90027,-96.83234,902,2025,03,12,1000,33.027,
Fargo,46.90027,-96.83234,902,2025,03,12,1100,45.761,
Fargo,46.90027,-96.83234,902,2025,03,12,1200,48.891,
Fargo,46.90027,-96.83234,902,2025,03,12,1300,57.309,
Fargo,46.90027,-96.83234,902,2025,03,12,1400,49.373,
Fargo,46.90027,-96.83234,902,2025,03,12,1500,38.564,
Fargo,46.90027,-96.83234,902,2025,03,12,1600,28.117,
Fargo,46.90027,-96.83234,902,2025,03,12,1700,15.409,
Fargo,46.90027,-96.83234,902,2025,03,12,1800,6.948,
Fargo,46.90027,-96.83234,902,2025,03,12,1900,0.624,
Fargo,46.90027,-96.83234,902,2025,03,12,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,12,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,700,0.212,
Fargo,46.90027,-96.83234,902,2025,03,13,800,7.163,
Fargo,46.90027,-96.83234,902,2025,03,13,900,16.802,
Fargo,46.90027,-96.83234,902,2025,03,13,1000,33.207,
Fargo,46.90027,-96.83234,902,2025,03,13,1100,46.303,
Fargo,46.90027,-96.83234,902,2025,03,13,1200,45.873,
Fargo,46.90027,-96.83234,902,2025,03,13,1300,39.914,
Fargo,46.90027,-96.83234,902,2025,03,13,1400,30.903,
Fargo,46.90027,-96.83234,902,2025,03,13,1500,33.956,
Fargo,46.90027,-96.83234,902,2025,03,13,1600,25.194,
Fargo,46.90027,-96.83234,902,2025,03,13,1700,15.228,
Fargo,46.90027,-96.83234,902,2025,03,13,1800,9.828,
Fargo,46.90027,-96.83234,902,2025,03,13,1900,0.924,
Fargo,46.90027,-96.83234,902,2025,03,13,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,13,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,700,0.293,
Fargo,46.90027,-96.83234,902,2025,03,14,800,4.617,
Fargo,46.90027,-96.83234,902,2025,03,14,900,19.648,
Fargo,46.90027,-96.83234,902,2025,03,14,1000,35.237,
Fargo,46.90027,-96.83234,902,2025,03,14,1100,44.884,
Fargo,46.90027,-96.83234,902,2025,03,14,1200,51.324,
Fargo,46.90027,-96.83234,902,2025,03,14,1300,52.374,
Fargo,46.90027,-96.83234,902,2025,03,14,1400,49.020,
Fargo,46.90027,-96.83234,902,2025,03,14,1500,41.127,
Fargo,46.90027,-96.83234,902,2025,03,14,1600,12.262,
Fargo,46.90027,-96.83234,902,2025,03,14,1700,7.094,
Fargo,46.90027,-96.83234,902,2025,03,14,1800,2.229,
Fargo,46.90027,-96.83234,902,2025,03,14,1900,0.629,
Fargo,46.90027,-96.83234,902,2025,03,14,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,14,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,700,0.050,
Fargo,46.90027,-96.83234,902,2025,03,15,800,1.405,
Fargo,46.90027,-96.83234,902,2025,03,15,900,5.611,
Fargo,46.90027,-96.83234,902,2025,03,15,1000,14.789,
Fargo,46.90027,-96.83234,902,2025,03,15,1100,35.796,
Fargo,46.90027,-96.83234,902,2025,03,15,1200,45.555,
Fargo,46.90027,-96.83234,902,2025,03,15,1300,55.469,
Fargo,46.90027,-96.83234,902,2025,03,15,1400,57.318,
Fargo,46.90027,-96.83234,902,2025,03,15,1500,50.413,
Fargo,46.90027,-96.83234,902,2025,03,15,1600,39.828,
Fargo,46.90027,-96.83234,902,2025,03,15,1700,26.114,
Fargo,46.90027,-96.83234,902,2025,03,15,1800,12.090,
Fargo,46.90027,-96.83234,902,2025,03,15,1900,1.740,
Fargo,46.90027,-96.83234,902,2025,03,15,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,15,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,700,0.909,
Fargo,46.90027,-96.83234,902,2025,03,16,800,10.765,
Fargo,46.90027,-96.83234,902,2025,03,16,900,25.503,
Fargo,46.90027,-96.83234,902,2025,03,16,1000,39.588,
Fargo,46.90027,-96.83234,902,2025,03,16,1100,52.159,
Fargo,46.90027,-96.83234,902,2025,03,16,1200,43.801,
Fargo,46.90027,-96.83234,902,2025,03,16,1300,36.226,
Fargo,46.90027,-96.83234,902,2025,03,16,1400,34.583,
Fargo,46.90027,-96.83234,902,2025,03,16,1500,26.793,
Fargo,46.90027,-96.83234,902,2025,03,16,1600,22.296,
Fargo,46.90027,-96.83234,902,2025,03,16,1700,12.623,
Fargo,46.90027,-96.83234,902,2025,03,16,1800,4.182,
Fargo,46.90027,-96.83234,902,2025,03,16,1900,0.701,
Fargo,46.90027,-96.83234,902,2025,03,16,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,16,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,700,0.146,
Fargo,46.90027,-96.83234,902,2025,03,17,800,4.999,
Fargo,46.90027,-96.83234,902,2025,03,17,900,12.133,
Fargo,46.90027,-96.83234,902,2025,03,17,1000,23.130,
Fargo,46.90027,-96.83234,902,2025,03,17,1100,22.064,
Fargo,46.90027,-96.83234,902,2025,03,17,1200,39.201,
Fargo,46.90027,-96.83234,902,2025,03,17,1300,55.865,
Fargo,46.90027,-96.83234,902,2025,03,17,1400,57.791,
Fargo,46.90027,-96.83234,902,2025,03,17,1500,41.772,
Fargo,46.90027,-96.83234,902,2025,03,17,1600,21.728,
Fargo,46.90027,-96.83234,902,2025,03,17,1700,13.594,
Fargo,46.90027,-96.83234,902,2025,03,17,1800,6.851,
Fargo,46.90027,-96.83234,902,2025,03,17,1900,0.832,
Fargo,46.90027,-96.83234,902,2025,03,17,2000,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,2100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,2200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,2300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,17,2400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,18,100,0.000,
Fargo,46.90027,-96.83234,902,2025,03,18,200,0.000,
Fargo,46.90027,-96.83234,902,2025,03,18,300,0.000,
Fargo,46.90027,-96.83234,902,2025,03,18,400,0.000,
Fargo,46.90027,-96.83234,902,2025,03,18,500,0.000,
Fargo,46.90027,-96.83234,902,2025,03,18,600,0.000,
Fargo,46.90027,-96.83234,902,2025,03,18,700,0.178,
Fargo,46.90027,-96.83234,902,2025,03,18,800,3.031,
Fargo,46.90027,-96.83234,902,2025,03,18,900,8.237,
Fargo,46.90027,-96.83234,902,2025,03,18,1000,17.687,
Fargo,46.90027,-96.83234,902,2025,03,18,1100,29.682,
